table_name,field_name,record_id,record_sub_id,field_value,language,translation
trips,trip_headsign,"","",Luttre,en,Luttre
trips,trip_headsign,"","",Luxembourg (LU),en,Luxembourg (LU)
trips,trip_headsign,"","",Maastricht (NL),en,Maastricht (NL)
trips,trip_headsign,"","",Malines,en,Malines / Mechelen
trips,trip_headsign,"","",Manage,en,Manage
trips,trip_headsign,"","",Marbehan,en,Marbehan
trips,trip_headsign,"","",Mariembourg,en,Mariembourg
trips,trip_headsign,"","",Marloie,en,Marloie
trips,trip_headsign,"","",Melsele,en,Melsele
trips,trip_headsign,"","",Menin,en,Menin / Menen
trips,trip_headsign,"","",Merelbeke,en,Merelbeke
trips,trip_headsign,"","",Mol,en,Mol
trips,trip_headsign,"","",Mons,en,Mons / Bergen
trips,trip_headsign,"","",Mouscron,en,Mouscron / Moeskroen
trips,trip_headsign,"","",Moustier,en,Moustier
trips,trip_headsign,"","",Muizen,en,Muizen
trips,trip_headsign,"","",Namur,en,Namur / Namen
trips,trip_headsign,"","",Neerpelt,en,Neerpelt
trips,trip_headsign,"","",Nivelles,en,Nivelles / Nijvel
trips,trip_headsign,"","",Noorderkempen (Brecht),en,Noorderkempen (Brecht)
trips,trip_headsign,"","",Opwijk,en,Opwijk
trips,trip_headsign,"","",Ostende,en,Ostende / Oostende
trips,trip_headsign,"","",Ottignies,en,Ottignies
trips,trip_headsign,"","",Paris Nord (FR),en,Paris Nord (FR)
trips,trip_headsign,"","",Pepinster,en,Pepinster
trips,trip_headsign,"","",Pétange (LU),en,Pétange (LU)
trips,trip_headsign,"","",Kleinbettingen (LU),nl,Kleinbettingen (LU)
trips,trip_headsign,"","",Rivage,nl,Rivage
trips,trip_headsign,"","",Bertrix,nl,Bertrix
trips,trip_headsign,"","",Begijnendijk,nl,Begijnendijk
trips,trip_headsign,"","",Mons,nl,Bergen
trips,trip_headsign,"","",Beauraing,nl,Beauraing
trips,trip_headsign,"","",Aulnoye Aymeries (FR),nl,Aulnoye Aymeries (FR)
trips,trip_headsign,"","",Audenarde,nl,Oudenaarde
trips,trip_headsign,"","",Athus,nl,Athus
trips,trip_headsign,"","",Ath,nl,Aat
trips,trip_headsign,"","",Rhode-Saint-Genèse,nl,Sint-Genesius-Rode
trips,trip_headsign,"","",Arlon,nl,Aarlen
trips,trip_headsign,"","",Anzegem,nl,Anzegem
trips,trip_headsign,"","",Mouscron,nl,Moeskroen
trips,trip_headsign,"","",Anvers-Sud,nl,Antwerpen-Zuid
trips,trip_headsign,"","",Anvers-Noorderdokken,nl,Antwerpen-Noorderdokken
trips,trip_headsign,"","",Anvers-Luchtbal,nl,Antwerpen-Luchtbal
trips,trip_headsign,"","",Anvers-Central,nl,Antwerpen-Centraal
trips,trip_headsign,"","",Anvers-Berchem,nl,Antwerpen-Berchem
trips,trip_headsign,"","",Pétange (LU),nl,Pétange (LU)
trips,trip_headsign,"","",Ans,nl,Ans
trips,trip_headsign,"","",Alost,nl,Aalst
trips,trip_headsign,"","",Moustier,nl,Moustier
trips,trip_headsign,"","",Acren,nl,Acren
trips,trip_headsign,"","",Aarschot,nl,Aarschot
trips,trip_headsign,"","",Aalter,nl,Aalter
trips,trip_headsign,"","",Aachen Hbf (DE),nl,Aachen Hbf (DE)
trips,trip_headsign,"","",Rhisnes,nl,Rhisnes
trips,trip_headsign,"","",Zottegem,nl,Zottegem
trips,trip_headsign,"","",Zonhoven,nl,Zonhoven
trips,trip_headsign,"","",Zele,nl,Zele
trips,trip_headsign,"","",Muizen,nl,Muizen
trips,trip_headsign,"","",Zeebrugge-Strand,nl,Zeebrugge-Strand
trips,trip_headsign,"","",Zeebrugge-Dorp,nl,Zeebrugge-Dorp
trips,trip_headsign,"","",Zaventem,nl,Zaventem
trips,trip_headsign,"","",Yvoir,nl,Yvoir
trips,trip_headsign,"","",Ypres,nl,Ieper
trips,trip_headsign,"","",Renaix,nl,Ronse
trips,trip_headsign,"","",Wondelgem,nl,Wondelgem
trips,trip_headsign,"","",Willebroek,nl,Willebroek
trips,trip_headsign,"","",Namur,nl,Namen
trips,trip_headsign,"","",Wildert,nl,Wildert
trips,trip_headsign,"","",Wien HBF (AT),nl,Wien HBF (AT)
trips,trip_headsign,"","",Wetteren,nl,Wetteren
trips,trip_headsign,"","",Wespelaar-Tildonk,nl,Wespelaar-Tildonk
trips,trip_headsign,"","",Ciney,en,Ciney
trips,trip_headsign,"","",Courrière,en,Courrière
trips,trip_headsign,"","",Courtrai,en,Courtrai / Kortrijk
trips,trip_headsign,"","",Couvin,en,Couvin
trips,trip_headsign,"","",Deinze,en,Deinze
trips,trip_headsign,"","",Denderleeuw,en,Denderleeuw
trips,trip_headsign,"","",De Pinte,en,De Pinte
trips,trip_headsign,"","",Diepenbeek,en,Diepenbeek
trips,trip_headsign,"","",Diest,en,Diest
trips,trip_headsign,"","",Dinant,en,Dinant
trips,trip_headsign,"","",Dixmude,en,Dixmude/Diksmuide
trips,trip_headsign,"","",Duffel,en,Duffel
trips,trip_headsign,"","",Eeklo,en,Eeklo
trips,trip_headsign,"","",Enghien,en,Enghien / Edingen
trips,trip_headsign,"","",Erquelinnes,en,Erquelinnes
trips,trip_headsign,"","",Essen,en,Essen
trips,trip_headsign,"","",Essen-Grens,en,Essen-Grens
trips,trip_headsign,"","",Ettelbruck (LU),en,Ettelbruck (LU)
trips,trip_headsign,"","",Eupen,en,Eupen
trips,trip_headsign,"","",Ezemaal,en,Ezemaal
trips,trip_headsign,"","",Flémalle-Haute,en,Flémalle-Haute
trips,trip_headsign,"","",Fleurus,en,Fleurus
trips,trip_headsign,"","",Furnes,en,Furnes / Veurne
trips,trip_headsign,"","",Gand-Dampoort,en,Gand-Dampoort / Gent-Dampoort
trips,trip_headsign,"","",Gand-Saint-Pierre,en,Gand-Saint-Pierre / Gent-Sint-Pieters
trips,trip_headsign,"","",Gedinne,en,Gedinne
trips,trip_headsign,"","",Geel,en,Geel
trips,trip_headsign,"","",Gembloux,en,Gembloux
trips,trip_headsign,"","",Gendron-Celles,en,Gendron-Celles
trips,trip_headsign,"","",Genk,en,Genk
trips,trip_headsign,"","",Gentbrugge,en,Gentbrugge
trips,trip_headsign,"","",Gouvy,en,Gouvy
trips,trip_headsign,"","",Grammont,en,Grammont / Geraardsbergen
trips,trip_headsign,"","",Dinant,nl,Dinant
trips,trip_headsign,"","",Maubeuge (FR),nl,Maubeuge (FR)
trips,trip_headsign,"","",Diest,nl,Diest
trips,trip_headsign,"","",Diepenbeek,nl,Diepenbeek
trips,trip_headsign,"","",De Pinte,nl,De Pinte
trips,trip_headsign,"","",Denderleeuw,nl,Denderleeuw
trips,trip_headsign,"","",Deinze,nl,Deinze
trips,trip_headsign,"","",Paris Nord (FR),nl,Paris Nord (FR)
trips,trip_headsign,"","",Couvin,nl,Couvin
trips,trip_headsign,"","",Courtrai,nl,Kortrijk
trips,trip_headsign,"","",Melsele,nl,Melsele
trips,trip_headsign,"","",Courrière,nl,Courrière
trips,trip_headsign,"","",Ciney,nl,Ciney
trips,trip_headsign,"","",Châtelet,nl,Châtelet
trips,trip_headsign,"","",Charleroi-Ouest,nl,Charleroi-West
trips,trip_headsign,"","",Charleroi-Central,nl,Charleroi-Centraal
trips,trip_headsign,"","",Roosendaal (NL),nl,Roosendaal (NL)
trips,trip_headsign,"","",Cambron-Casteau,nl,Cambron-Casteau
trips,trip_headsign,"","",Burst,nl,Burst
trips,trip_headsign,"","",Menin,nl,Menen
trips,trip_headsign,"","",Bruxelles-Nord,nl,Brussel-Noord
trips,trip_headsign,"","",Bruxelles-Midi,nl,Brussel-Zuid
trips,trip_headsign,"","",Bruxelles-Luxembourg,nl,Brussel-Luxemburg
trips,trip_headsign,"","",Bruxelles-Central,nl,Brussel-Centraal
trips,trip_headsign,"","",Brussels Airport-Zaventem,nl,Brussels Airport-Zaventem
trips,trip_headsign,"","",Rodange (LU),nl,Rodange (LU)
trips,trip_headsign,"","",Bruges,nl,Brugge
trips,trip_headsign,"","",Bressoux,nl,Bressoux
trips,trip_headsign,"","",Merelbeke,nl,Merelbeke
trips,trip_headsign,"","",Breda (NL),nl,Breda (NL)
trips,trip_headsign,"","",Braine-le-Comte,nl,'s-Gravenbrakel
trips,trip_headsign,"","",Braine-l'Alleud,nl,Eigenbrakel
trips,trip_headsign,"","",Bornem,nl,Bornem
trips,trip_headsign,"","",Boondael,nl,Boondaal
trips,trip_headsign,"","",Rochefort-Jemelle,nl,Rochefort-Jemelle
trips,trip_headsign,"","",Boom,nl,Boom
trips,trip_headsign,"","",Bomal,nl,Bomal
trips,trip_headsign,"","",Mol,nl,Mol
trips,trip_headsign,"","",Boechout,nl,Boechout
trips,trip_headsign,"","",Blaton,nl,Blaton
trips,trip_headsign,"","",Blankenberge,nl,Blankenberge
trips,trip_headsign,"","",Bissegem,nl,Bissegem
trips,trip_headsign,"","",Binche,nl,Binche
trips,trip_headsign,"","",Welle,nl,Welle
trips,trip_headsign,"","",Pepinster,nl,Pepinster
trips,trip_headsign,"","",Welkenraedt,nl,Welkenraedt
trips,trip_headsign,"","",Weerde,nl,Weerde
trips,trip_headsign,"","",Neerpelt,nl,Neerpelt
trips,trip_headsign,"","",Wavre,nl,Waver
trips,trip_headsign,"","",Waremme,nl,Borgworm
trips,trip_headsign,"","",Waregem,nl,Waregem
trips,trip_headsign,"","",Walcourt,nl,Walcourt
trips,trip_headsign,"","",Visé,nl,Wezet
trips,trip_headsign,"","",Quiévrain,nl,Quiévrain
trips,trip_headsign,"","",Virton,nl,Virton
trips,trip_headsign,"","",Vilvorde,nl,Vilvoorde
trips,trip_headsign,"","",Nivelles,nl,Nijvel
trips,trip_headsign,"","",Villers-la-Ville,nl,Villers-la-Ville
trips,trip_headsign,"","",Vielsalm,nl,Vielsalm
trips,trip_headsign,"","",Viane-Moerbeke,nl,Viane-Moerbeke
trips,trip_headsign,"","",Verviers-Central,nl,Verviers-Centraal
trips,trip_headsign,"","",Turnhout,nl,Turnhout
trips,trip_headsign,"","",Quévy,nl,Quévy
trips,trip_headsign,"","",Troisvierges (LU),nl,Troisvierges (LU)
trips,trip_headsign,"","",Trois-Ponts,nl,Trois-Ponts
trips,trip_headsign,"","",Noorderkempen (Brecht),nl,Noorderkempen (Brecht)
trips,trip_headsign,"","",Tournai,nl,Doornik
trips,trip_headsign,"","",Tongres,nl,Tongeren
trips,trip_headsign,"","",Tirlemont,nl,Tienen
trips,trip_headsign,"","",Tilly,nl,Tilly
trips,trip_headsign,"","",Tielt,nl,Tielt
trips,trip_headsign,"","",Puurs,nl,Puurs
trips,trip_headsign,"","",Tielen,nl,Tielen
trips,trip_headsign,"","",Testelt,nl,Testelt
trips,trip_headsign,"","",Opwijk,nl,Opwijk
trips,trip_headsign,"","",Ternat,nl,Ternat
trips,trip_headsign,"","",Termonde,nl,Dendermonde
trips,trip_headsign,"","",Tamise,nl,Temse
trips,trip_headsign,"","",Tamines,nl,Tamines
trips,trip_headsign,"","",Statte,nl,Statte
trips,trip_headsign,"","",Poperinge,nl,Poperinge
trips,trip_headsign,"","",Spa,nl,Spa
trips,trip_headsign,"","",Spa-Géronstère,nl,Spa-Géronstère
trips,trip_headsign,"","",Ostende,nl,Oostende
trips,trip_headsign,"","",Soignies,nl,Zinnik
trips,trip_headsign,"","",Sint-Joris-Weert,nl,Sint-Joris-Weert
trips,trip_headsign,"","",Sint-Gillis,nl,Sint-Gillis
trips,trip_headsign,"","",Sint-Denijs-Boekel,nl,Sint-Denijs-Boekel
trips,trip_headsign,"","",Schulen,nl,Schulen
trips,trip_headsign,"","",Pont-à-Celles,nl,Pont-à-Celles
trips,trip_headsign,"","",Schellebelle,nl,Schellebelle
trips,trip_headsign,"","",Schaerbeek,nl,Schaarbeek
trips,trip_headsign,"","",Ottignies,nl,Ottignies
trips,trip_headsign,"","",Londerzeel,nl,Londerzeel
trips,trip_headsign,"","",Louvain-la-Neuve,nl,Louvain-la-Neuve
trips,trip_headsign,"","",Lokeren,nl,Lokeren
trips,trip_headsign,"","",Lille Flandres (FR),nl,Lille Flandres (FR)
trips,trip_headsign,"","",Louvain,nl,Leuven
trips,trip_headsign,"","",Liers,nl,Liers
trips,trip_headsign,"","",Lierre,nl,Lier
trips,trip_headsign,"","",Liège-Saint-Lambert,nl,Luik-Sint-Lambertus
trips,trip_headsign,"","",Liège-Guillemins,nl,Luik-Guillemins
trips,trip_headsign,"","",Lichtervelde,nl,Lichtervelde
trips,trip_headsign,"","",Saint-Trond,nl,Sint-Truiden
trips,trip_headsign,"","",Libramont,nl,Libramont
trips,trip_headsign,"","",Leuze,nl,Leuze
trips,trip_headsign,"","",Luttre,nl,Luttre
trips,trip_headsign,"","",Lessines,nl,Lessen
trips,trip_headsign,"","",Lede,nl,Lede
trips,trip_headsign,"","",La Panne,nl,De Panne
trips,trip_headsign,"","",Langdorp,nl,Langdorp
trips,trip_headsign,"","",Landen,nl,Landen
trips,trip_headsign,"","",Saint-Nicolas,nl,Sint-Niklaas
trips,trip_headsign,"","",La Louvière-Sud,nl,La Louvière-Zuid
trips,trip_headsign,"","",La Louvière-Centre,nl,La Louvière-Centrum
trips,trip_headsign,"","",Luxembourg (LU),nl,Luxemburg (LU)
trips,trip_headsign,"","",Kontich-Lint,nl,Kontich-Lint
trips,trip_headsign,"","",Köln Hbf (DE),nl,Köln Hbf (DE)
trips,trip_headsign,"","",Knokke,nl,Knokke
